name,latitude,longitude,rating,number_of_reviews,affluence
Junk Cafe,23.813193,90.3666603,4.1,300.0,$$
Petuk Astana Restaurant,23.8228575,90.3655511,4.1,373.0,
Khabar Bilash Hotel and Restaurant,23.8205351,90.3657105,4.0,343.0,$$
Six Season Chinese Restaurant,23.817097,90.3560968,4.0,956.0,$$
Chadpur Motlob restaurant,23.8180508,90.3616047,3.7,3.0,
Hashel Restaurant,23.8230228,90.3539336,4.5,2.0,
Hunger Strike,23.8107551,90.3568803,3.9,238.0,
"Shawarma House, Mirpur 11.5",23.8245625,90.364075,3.9,565.0,$$
Metro Escape,23.818220899999996,90.3652776,4.1,164.0,
Fuddu Restaurent,23.824499,90.361946,4.0,10.0,
Bonolota Restaurant,23.816686699999998,90.3654725,4.0,1078.0,$$
Hotplate Arambagh,23.8175436,90.3592276,4.0,733.0,$$
Banolata Coffee Shop and Restaurant,23.8242999,90.3640589,4.2,817.0,$$
Bell Pepper Restaurant and Cafe,23.8356992,90.3639811,3.8,159.0,
কাচ্চি হাড়ি রেষ্টুরেন্ট,23.810176199999997,90.3612004,4.0,13.0,
Fakruddin Restaurant,23.8152051,90.3665282,3.8,400.0,$$
Chandpur motlob restaurant,23.8145734,90.3625488,3.5,2.0,
Salt'n Pepper Restaurant,23.8103822,90.366431,3.7,75.0,
SICHUAN RESTAURANT,23.8164181,90.3528339,0.0,,
Kabab& Restaurant,23.812943100000002,90.3629526,0.0,,
Dhaka biriyani and Restaurant বিরিয়ানি এন্ড রেস্টুরেন্ট,23.8188813,90.3642695,3.0,3.0,
Habib hotel and restaurant,23.8284045,90.3634205,5.0,3.0,
Al Mashriq Restaurant,23.8142187,90.3637657,0.0,,
ROOF 360 Restaurant & Party Center,23.8182763,90.3657262,4.0,538.0,$$
Soudiya Catering & Restaurant,23.8101627,90.36359990000001,4.1,341.0,
Shwad Biriyani & Restaurant,23.8169968,90.3655733,5.0,1.0,
Mughal Restaurant And Mini Chinese,23.8243969,90.3645431,3.8,55.0,$$
KFC Mirpur 12,23.827181399999997,90.3643995,4.5,26.0,$$
Cricketers Dining Restaurant,23.8237942,90.3645216,4.7,3.0,
Dhaka Restaurant & Catering,23.8230872,90.3624375,4.1,43.0,$$
Banalota Restaurant,23.8204816,90.3653421,2.8,8.0,
The Golden star Chinese Restaurant and party Center,23.8270624,90.3639665,3.8,5.0,
Food Garden Hotel & Restaurant,23.8108596,90.3414137,3.8,16.0,
Food Cabin Catering House,23.815176899999997,90.3562939,0.0,,
Rumisha's Food Gallery,23.8159505,90.37093320000001,0.0,,
Kinnori Restaurant,23.7360935,90.4096672,4.2,189.0,$$
Mouri Restaurant,23.7353831,90.41095340000001,4.0,128.0,
"Khagrachari, Pankhaia Para, System Restaurant",23.7262923,90.417327,4.6,13.0,
Masterchef Cuisine,23.7132762,90.4186602,4.2,82.0,
Koi-Pabda & Lobster Restaura,23.729177399999998,90.4156932,3.9,315.0,
Tajine- Nawabi Cuisine,23.791841199999997,90.4068652,4.8,21.0,
Pinewood Cafe + Kitchen (Banani),23.7918858,90.4068297,4.4,1249.0,$$
Best Kitchen Restaurant,23.783853699999998,90.4375724,4.0,20.0,
Farmhouse Burger,23.777321,90.4164136,4.4,1501.0,$$$$
"Madchef Banani, Dhaka.",23.790058300000002,90.4091275,4.3,2969.0,$$
Thai Signatures,23.788387399999998,90.41735340000001,4.3,447.0,
Soul Food Restaurant & Cafe,23.7884189,90.4323526,4.3,24.0,
Samdado Japanese Cuisine,23.7922583,90.413099,4.3,433.0,
Wood Fire,23.7651891,90.4270778,4.3,175.0,
O' Play Restaurant,23.7861658,90.4155327,4.2,1118.0,$$$
Cabana Restaurant and Party Center(Roof Top),23.7736818,90.4259427,4.0,147.0,$$
Waterfall Garden Cafe & Restaurant,23.7893829,90.4248046,4.2,103.0,
Blue Olive Restaurant Ltd.,23.7636672,90.4312471,3.9,775.0,
Seven 24 Restaurant,23.786035100000003,90.4167613,4.1,25.0,
Pizza Roma,23.7855357,90.4186996,4.2,885.0,$$
China garden restaurant ltd,23.793462100000003,90.4184018,4.2,34.0,
Prego,23.793223,90.414601,4.0,6.0,
XINXIAN Restaurant,23.858005,90.40178309999999,4.0,1896.0,$$
Charcoal BAR & BBQ Restaurant,23.8552426,90.404097,4.1,28.0,
Delicious Bites Restaurant,23.858269399999998,90.4001219,4.4,10.0,
"bb.q Family Restaurant Franchise, South Korea",23.8565897,90.403014,4.2,677.0,
Turkish Kabab Pizza,23.861056899999998,90.400616,4.2,1209.0,$$
Trouvaille,23.855826,90.4035764,4.4,1189.0,$$
Tarragon Restaurant,23.8552426,90.404097,4.2,154.0,
Airport Restaurant,23.851103,90.4043132,3.8,1306.0,$$
Casablanca Restaurant,23.8604277,90.4008823,3.9,18.0,
Mughal Aroma Restaurant,23.8549131,90.40432159999999,3.7,596.0,$$$
B-baria Chotpoti & Haleem,23.8266674,90.3920464,3.0,1.0,
NR Restaurant,23.8596413,90.4014834,4.5,4.0,
The White Hall Buffet & Restaurant,23.862146300000003,90.3996042,4.6,18.0,
Hazrat Shahjalal International Airport Restaurant,23.851134100000003,90.4042209,3.5,4.0,
Dhaka Spice Restaurant and Party Center,23.829368399999996,90.4188282,3.8,1097.0,$$
Maya Restaurant,23.854537399999998,90.3822694,5.0,1.0,
Combo restaurant,23.860463,90.40087790000001,2.3,3.0,
Jony Restaurant,23.8611525,90.39014,3.5,11.0,
Monolova Kabab and Restaurant,23.852435600000003,90.40743940000002,3.4,381.0,$$
Nijhum Garden Restaurant,23.8545968,90.3823804,3.9,27.0,
Eden Restaurant,23.7295633,90.4221673,4.1,23.0,
Bismillah Kabab Ghar and Restaurant,23.7476685,90.4185832,4.1,84.0,
Haque Restaurant & Biryani House,23.7415032,90.4115608,3.9,27.0,
Bandan Rooftop Restaurant,23.7369098,90.4135574,4.5,2.0,
Nightingale Restaurant,23.737389999999998,90.4104195,3.9,258.0,
GOVINDA'S SWEETS & RESTAURANT,23.8056165,90.3615175,4.6,146.0,
Sub Station Restaurant,23.8060303,90.3520181,4.0,108.0,
Burger Town - Mirpur,23.8094215,90.3676907,4.8,34.0,
Madchef Mirpur,23.806699300000002,90.3715728,4.2,2499.0,$$
Blue Rain Restaurant,23.8050067,90.36077050000002,3.9,218.0,
Grand Prince Chinese & Convention Hall,23.8287686,90.3637173,4.2,1296.0,
Kacchi Bhai,23.809286399999998,90.36776440000001,4.1,3004.0,$$
Clinton's DINE Restaurant,23.8066576,90.353872,4.3,263.0,
Kings Chinese Restaurant,23.8062167,90.3691631,4.1,51.0,
Piyang King Restaurant,23.8065146,90.3720975,3.9,280.0,$$
Green Mango Restaurant,23.805184,90.3611532,3.8,220.0,$$
Isra Diya Bangla Restaurant,23.805452399999997,90.3518478,4.3,13.0,
Hungry Guest,23.806284899999998,90.365108,3.8,1032.0,
Faruk Restaurant,23.8056109,90.3670763,4.0,21.0,
Khulnar chui jhal and vorta bhaji restaurant,23.8042293,90.3521432,4.2,12.0,
Kathbadam Restaurant,23.8057704,90.3653172,3.7,861.0,$$
Taj Kitchen - তাজ কিচেন,23.7631099,90.3607764,4.0,544.0,$$
Bon Appetit Delight,23.7630615,90.3619339,4.1,153.0,$$
THE GARDEN BBQ & CAFE,23.7535035,90.36935859999998,3.8,106.0,
Delhi Darbar,23.7498287,90.36864940000001,3.8,785.0,$$
Buffet Lounge Dhanmondi,23.7498035,90.3686455,3.9,363.0,$$
Thyme Restaurant,23.753003500000002,90.36927990000001,3.5,338.0,
Khushbu Biriyani & Restaurant,23.7501337,90.3672159,3.9,220.0,$$
Araaz Restaurant & Banquet,23.7562172,90.3750786,3.9,706.0,$$
Kabab Chini Restaurant,23.7519451,90.3414281,4.0,2.0,
Manna Salwa Cafe & Restaurant,23.750791,90.34783359999999,5.0,2.0,
Moon Cafe & Restaurant,23.7494652,90.3620786,3.8,5.0,
Red Tomato Restaurant,23.7530095,90.3692762,3.8,716.0,$$
Fatty Bun,23.7497703,90.3685416,3.8,48.0,
New Cheers Restaurant,23.7540676,90.3713671,3.8,715.0,$$
Parjatan Corporation Roof Top Restaurant,23.776976,90.375573,3.8,97.0,
Tawaf Mini Restaurant,23.748696,90.3622428,5.0,3.0,
Halal Nasta Restaurant,23.7269482,90.439855,5.0,12.0,
FishValley BBQ Restaurant,23.7012411,90.4471761,4.2,87.0,
Rajmahal Restaurant,23.713130399999997,90.45243470000001,4.0,504.0,$$
Rainbow Bridge Restaurant & Party Center,23.701789899999998,90.4480825,3.9,331.0,$$
Mat's kitchen-100% Halal Restaurant,23.7015824,90.44722390000001,4.6,14.0,
Chandtara Hotel & Restaurant,23.714817,90.4309703,4.4,20.0,
Good Day Restaurant,23.7075389,90.4503276,5.0,1.0,
7 Candle Chinese Restaurant,23.7024456,90.44890490000002,4.1,15.0,
Hollywood Kitchen Restaurant,23.7014393,90.4473341,3.7,247.0,$
Sharmin Hotel And Restaurant,23.7029396,90.4505655,3.9,33.0,$
Per Se Cafe & Restaurant,23.7025802,90.4493051,3.9,14.0,
Meridian Hotel And Restaurant,23.7109503,90.43609,3.9,205.0,
Mahadi Fasfood & restaurant,23.697042,90.45175970000001,3.5,4.0,
Bonafide Restaurant,23.7015695,90.4478059,3.7,98.0,
sundarban restaurent,23.7013239,90.4474853,5.0,1.0,
Royal Village Restaurant & Party Center,23.7217841,90.4289718,4.0,747.0,$$
Yum Cha District,23.7389682,90.37883690000001,4.5,2277.0,$$$
Krua Thai,23.7716194,90.413371,3.9,1778.0,$$$
CRICKETERS KITCHEN,23.773539000000003,90.4174151,4.2,870.0,$$
kiyoshi,23.777432,90.4157625,4.4,818.0,$$$
Mughal Restaurant,23.7617753,90.4333545,4.1,15.0,
Cafe Appeliano,23.7520087,90.4214364,4.1,2635.0,$$
KAVAN,23.7526014,90.4207681,3.8,1446.0,$$
Shuttle Train Restaurant,23.7789056,90.4211001,4.0,447.0,$$
Dhaka Darbar Restaurant,23.772719100000003,90.4182625,4.6,7.0,
Green Kitchen Restaurant,23.7583642,90.4254331,0.0,,
One Bite Restaurant,23.765216,90.42696540000001,5.0,3.0,
BABADERA Restaurant & Party House,23.7524276,90.4205788,4.1,92.0,
GLENARYS DRIVE THRU,23.7700816,90.4030488,3.9,52.0,
Spice Route Restaurant,23.7522288,90.4215185,3.7,310.0,$$
THE PACIFIC RESTAURANT,23.777993399999996,90.4212335,5.0,4.0,
Foods Club Restaurant,23.766363100000003,90.4217767,3.8,371.0,$$
Cafe Kohinoor Restaurant,23.7629435,90.40115859999999,0.0,,
Prince restaurant,23.7445413,90.4269476,3.8,186.0,
Boishakhi Biriyani Ghar & Restaurant,23.7491289,90.4035604,3.3,3.0,
Al Kaderia Hotel & restaurant,23.7643095,90.42312290000001,3.8,604.0,$$
Restaurant,23.775571399999997,90.42152359999999,0.0,,
Grand Taj Restaurant,23.760514399999998,90.4299179,3.3,3.0,
Sky Dine Rooftop Restaurant,23.776282000000002,90.414228,1.0,1.0,
Fresh & Quick Restaurant & Juice Bar,23.772327899999997,90.4043419,5.0,1.0,
Cafe Jafran Restaurant,23.755867600000002,90.4160854,2.0,2.0,
Zaika Restaurant,23.7729557,90.4258315,4.5,8.0,
Ananda Resturant & mini chinese,23.760105399999997,90.4188849,3.8,67.0,
Food Art Restaurant,23.7569475,90.4170819,4.0,3.0,
Mukta Biriyani Ghor,23.7476897,90.4296083,4.3,2689.0,
Lake Green Lounge & Restaurant,23.764016,90.432834,3.7,249.0,
Shahjalal Hotel & Restaurant,23.7259557,90.3768436,3.9,24.0,
Bukhari Hotel and Restaurant,23.7204068,90.4060232,4.2,206.0,$$
Katha Puri Restaurant,23.7335657,90.3827161,0.0,,
Kutum Bari Restaurant & Party Center,23.7219604,90.3996424,3.0,3.0,
Khaje Dewan Restaurant,23.719373100000002,90.39152270000001,3.9,27.0,
Mayer Dowa Restaurant,23.703081100000002,90.40196479999999,3.9,25.0,$
Friends Food And Restaurant,23.8004345,90.36328,4.3,18.0,
Melting Pot (Mirpur),23.800431500000002,90.3554348,5.0,4.0,
Royal Bengal Restaurant,23.8029893,90.3527877,4.2,42.0,
Food O'clock Rooftop,23.802087699999998,90.3535537,4.1,53.0,
"Xinxian Restaurant, Mirpur 01",23.7997511,90.35435600000001,4.3,291.0,
Food Ranger Restaurant,23.8027919,90.3542678,4.0,57.0,
"Grand Prince Thai & Chinese Restaurant, Dhaka.",23.7986938,90.353725,3.9,1212.0,$$
The Hub Rooftop Restaurant,23.80118,90.3541896,3.9,530.0,$
Fire & Forks,23.800644199999997,90.35500290000002,3.9,169.0,
VOOTER BARI,23.818170000000002,90.365804,4.0,711.0,$$
Yolo restaurant,23.797257899999998,90.3651449,0.0,,
LM 10 Restaurant,23.7983834,90.3644985,0.0,,
Hub Restaurant,23.8011509,90.3541356,4.2,9.0,
Friends cafe & Restaurant,23.8045235,90.3454334,5.0,2.0,
আমির ই ভোজ ক্যাফে & রেস্টুরেন্ট,23.8002381,90.3524846,4.6,5.0,
Akbar Restaurant,23.803852,90.36622209999999,3.0,1.0,
Loveria Cafe Restaurant,23.8030298,90.3576048,3.8,12.0,
7 Heaven Restaurant,23.7986586,90.3644085,3.6,422.0,$$
The Hub Restaurant,23.801175,90.3626816,3.7,536.0,$$
Vorta Vaji Restaurant,23.7997949,90.35853,4.3,3.0,
Marin Restaurant,23.7511844,90.39252320000001,3.8,89.0,
Crust,23.754182800000002,90.371025,4.4,28.0,
Shalemar Restaurant & Bar,23.761573300000002,90.3895004,4.0,18.0,
Blue lake restaurant,23.761901100000003,90.3844188,5.0,1.0,
Hot Hut Restaurant,23.7574033,90.3923672,0.0,,
Restaurant,23.767586899999998,90.3945777,2.0,1.0,
Bijoy Shoroni Restaurant,23.7631015,90.389262,3.8,733.0,$$
Boishakhi Hotel And Restaurant,23.758047199999996,90.3868721,3.8,383.0,$$
IQRA Restaurant,23.789814800000002,90.3757403,3.8,879.0,$$
Yean Tun Chinese & Thai Restaurant,23.7618296,90.389449,3.8,506.0,$$
Sunmoon Kitchen & Restaurant,23.788208100000002,90.38820550000001,3.5,2.0,
The chef Kitchen,23.6943572,90.457018,4.6,16.0,
Cafe-59 Restaurant,23.6933915,90.4569484,4.5,17.0,
Green Garden Food Palace,23.6908085,90.4571797,4.6,34.0,
Minor 7 Live Music Cafe & Restaurant,23.6748301,90.4285241,3.9,154.0,
নূর রোমানিয়া বিরিয়ানি অ্যান্ড ফাস্ট ফুড,23.7016164,90.4638052,0.0,,
Sky View Restaurant,23.7031883,90.4486609,3.8,156.0,
Urban Chef,23.6952955,90.45276590000002,5.0,1.0,
Burger.Com,23.7022242,90.4483815,5.0,1.0,
Goroya Hotel & Restaurant,23.6718049,90.4286372,3.5,2.0,
seven Star Restaurant,23.6973945,90.4432051,4.3,6.0,
Ms Priya,23.6904715,90.4490385,1.0,1.0,
Bhai Bon Restaurant,23.6733546,90.439342,0.0,,
Crush Station Sonirakhra,23.7025224,90.4490008,3.7,230.0,
Sawasdee Chinese Restaurant and Party Center,23.7026341,90.44981209999999,3.9,235.0,$
4 Star Restaurant,23.6812585,90.4389636,0.0,,
Black Valley Rooftop and Party Center,23.7015156,90.4477008,3.7,57.0,
Khaja Restaurant,23.696194100000003,90.4262465,4.6,5.0,
The King Palace chinese & Thai Restaurant,23.702724,90.4349939,3.7,37.0,
Bhooter Adda Restaurant,23.7030219,90.44908780000002,3.5,451.0,$$
irish pub & Restaurant L.T.D.,23.6906831,90.4319937,3.8,4.0,
Ettadi Fast Food and Restaurant,23.7021576,90.4486256,2.0,4.0,
Shanghai Chinese Restaurant & Party Center,23.7025847,90.4350621,3.6,239.0,$$
Dola Restaurant and Party Centre,23.692516100000002,90.4350543,5.0,2.0,
Spicy Thai Nation(Chinese Restaurant),23.703265100000003,90.4265295,3.6,5.0,
Bhai Bhai Restaurant,23.6903705,90.4469002,3.8,4.0,
Jannat Restaurant,23.699514699999998,90.4577803,0.0,,
Asha Hotel & Restaurant,23.6844625,90.4262975,3.8,10.0,
Purni Hotel & Restaurant,23.6909393,90.4428203,3.7,59.0,$
AFC Restaurant & Fast Food,23.6716372,90.4623679,4.5,6.0,
Yeasin Hotel & Restaurant,23.7017684,90.4573178,4.4,8.0,
Bismillah Hotel & Restaurant,23.701073899999997,90.4280738,0.0,,
Amin Restaurant And Sweet Meat,23.691373600000002,90.4569313,3.0,4.0,
China Garden Restaurant,23.694334899999998,90.4253467,3.6,141.0,
Prime Hotel & Restaurant,23.6904014,90.431121,3.7,42.0,$
Faruq Hotel and Restaurant,23.6949796,90.43602259999999,3.6,8.0,
কাকতাড়ুয়া The food court,23.727354000000002,90.460661,4.3,12.0,
Green Rooftop (Restaurant),23.7293529,90.4375623,4.4,53.0,
Kureghor Kabab,23.751805800000003,90.4416317,4.2,377.0,$$
Dhaka foods & Restaurant,23.754898999999998,90.441059,3.8,227.0,$$
Tasty Time Restaurant,23.7287858,90.4601108,4.0,1.0,
ওপেন Tea বায়োস্কোপ,23.731406699999997,90.4452967,4.7,7.0,
Green Palace Restaurant,23.726229999999997,90.4609078,3.3,4.0,
(ছাউনি) Chauni,23.7315814,90.4600147,3.0,3.0,
New Bhai Bhai Restaurant,23.749889899999996,90.441046,3.3,9.0,
Mamun Biriyani House - মামুন বিরিয়ানি হাউজ,23.7566646,90.4413005,4.1,222.0,
9Candle Cafe & Restaurant,23.731679999999997,90.4601868,0.0,,
Kalponik Cafe & Restaurant,23.7294287,90.4472488,4.5,2.0,
Cafe Esca,23.7312093,90.44329509999999,5.0,9.0,
Siam restaurant,23.7389375,90.4489374,2.0,1.0,
Kabab Ghor Hotel & Restaurant,23.7557888,90.44132940000001,3.9,9.0,
Samir Mahveen Restaurant,23.737555800000003,90.4499784,0.0,,
Restaurant,23.760998899999997,90.4419333,4.4,12.0,
Al Madani Biriyani & Kabab Restaurant,23.7502349,90.4412776,3.8,353.0,$
Classy Dine,23.761639399999996,90.4363351,4.1,356.0,
Danapani Restaurant & Catering,23.753650399999998,90.4409749,3.6,101.0,
Zam Zam Hotel & Restaurant,23.7505233,90.4388177,3.3,7.0,
Urmi Hotel And Restaurant,23.7602287,90.44041700000001,3.9,39.0,$
Pasta Club South Banasree,23.753933399999998,90.4409642,3.8,42.0,
Star One Hotel & Restaurant Kabab Ghor,23.7447647,90.44309759999999,3.7,21.0,
China Hut Thai & Chinese Restaurant,23.7293217,90.4315279,4.7,3.0,
Al Kibria Restaurant,23.71961,90.41620390000001,3.8,16.0,
Cafe Bismillah Restaurant,23.730265,90.4119922,0.0,,
Boyshakhi Restaurant,23.7301455,90.4078554,0.0,,
Khana's Mohammadpur - খানাস মোহাম্মদপুর,23.7622672,90.3612317,4.3,1482.0,
Dhaba Dhanmondi,23.746122500000002,90.3717017,4.1,1489.0,$$
Domino's Pizza - Dhanmondi,23.7389655,90.37875140000001,4.3,8276.0,$$
BANGKOK DINING,23.7462261,90.3716309,4.0,36.0,
Bhooter Bari,23.7539119,90.3695587,3.9,1195.0,$$
Preetom Burger,23.7383517,90.3775705,4.0,118.0,
Taevas,23.73903,90.3788507,4.0,43.0,
Sajid Biriyani & Restaurant,23.745490300000004,90.3628867,4.0,76.0,
BFC (Best Fried Chicken),23.7439394,90.37259670000002,4.2,1303.0,$$
Munchery,23.744661899999997,90.37207690000001,3.7,761.0,
ChicKing Dhanmondi,23.7456747,90.3714454,4.0,247.0,
Xiamen Restaurant,23.740196100000002,90.374777,3.8,166.0,
Dhanmondi Kebab & Restaurant,23.7459981,90.37123050000001,4.5,2.0,
Jing Ling Chinese Restaurant Ltd.,23.738880399999996,90.3787792,3.9,879.0,
Culinary Buffet Restaurant,23.740269199999997,90.3747941,3.9,461.0,$$
FOODY RESTAURANT,23.738838,90.3756604,0.0,,
Bismillah hotel and restaurant,23.739076500000003,90.36731479999999,0.0,,
KFC Restaurant,23.7434407,90.3734849,4.0,5059.0,$$
Izumi Japanese Kitchen,23.7885551,90.4206052,4.5,1425.0,$$$$
The Atrium Restaurant,23.802477,90.4229629,4.0,1857.0,$$$
Alfresco,23.791055399999998,90.4041217,4.2,2676.0,$$
Holy Inn Restaurant,23.792676500000002,90.4222618,4.1,77.0,
Chillox Banani,23.7938088,90.4045209,4.4,5103.0,$$
KHAZANA,23.7953328,90.4115416,4.3,237.0,
Dallas Cafe & Restaurant,23.809143399999996,90.4135285,3.9,347.0,$$
The Red Chamber,23.7951889,90.41481529999999,4.3,57.0,
Kosturi Kitchen,23.7947159,90.4136053,3.8,814.0,$$
Fresh & Quick Restaurant,23.810330800000003,90.4124933,1.0,1.0,
Gold Cafe & Restaurant,23.799279199999997,90.3844442,4.3,10.0,
Maple Leaf Restaurant,23.793412600000003,90.4074624,4.0,72.0,
Sunny Fast Food And Restaurant,23.810330800000003,90.4124933,0.0,,
CSD Tess Restaurant,23.799908600000002,90.3937084,4.1,1164.0,$$
CAPTAIN CAFE AND RESTAURANT,23.794341199999998,90.3834933,1.0,1.0,
Day And Night Restaurant,23.7933391,90.4074845,0.0,,
"Sunmoon Restaurent, Kachukhey",23.7931611,90.3840881,0.0,,
Rakhe restaurant,23.810330800000003,90.4124933,0.0,,
The Enchanted Restaurant,23.7971607,90.4070693,3.8,5.0,
AMARIN Japanese Restaurant,23.8066522,90.42750229999999,4.5,39.0,
Magpie Thai and Chinese Restaurant,23.8120563,90.4220469,4.0,689.0,$$
Kabab Pora Restaurant (কাবাব পোড়া রেস্টুরেন্ট),23.812138600000004,90.4240118,4.5,12.0,
Cheez Bashundhara,23.8087324,90.4303598,4.4,149.0,
Magpie Restaurant,23.812051,90.4220607,4.0,3147.0,$$
Kanary Restaurant,23.812208,90.4245041,4.0,491.0,$$
El Dorado Revised,23.812222600000002,90.4228332,4.1,252.0,
One Restaurant & Music Cafe,23.7883565,90.4172942,4.1,47.0,
FoodLand Restaurant,23.8089655,90.4308514,3.7,31.0,
Jay's Craft,23.806939,90.42755,4.3,103.0,
Asian Bar-Be-Cue Restaurant,23.808972600000004,90.420621,4.2,20.0,
Tradition BD Basundhara Branch,23.8121861,90.4229939,4.1,53.0,
New Star Restaurant,23.807457,90.425657,4.1,14.0,
Prima Restaurant and Cafe,23.7992642,90.4418609,4.7,3.0,
Midori Japanese Restaurant,23.8036758,90.4199339,4.0,29.0,$$$$
Mint Leaf Restaurant,23.808805399999997,90.4305309,3.8,650.0,$$
CP Five Star (Tummy Yummy),23.7899063,90.418862,4.0,203.0,
Sky Pool Restaurant,23.794702899999997,90.4193411,4.2,309.0,
Meghna Hotel and Restaurant,23.810931399999998,90.4273838,4.0,1.0,
Cafe Jui Restaurant,23.7879977,90.42796740000001,3.0,1.0,
Baridhara Plaza Restaurant.,23.7978465,90.425165,5.0,3.0,
Hatam Tai Restaurant & Party Zone,23.7368378,90.4304963,3.9,548.0,$$
Arabian Nights,23.7397734,90.4142189,3.9,30.0,
Abdus salam Hotel and Restaurant,23.737723499999998,90.4319699,4.0,2.0,
Capital Buffet Restaurant,23.7358062,90.41493670000001,2.6,5.0,
Taco Train,23.8009948,90.3539582,4.3,12.0,
The Eatalia,23.801172199999996,90.3541713,4.1,1008.0,
HILL Heaven Restaurant,23.8012314,90.37131800000002,4.3,25.0,
Sadher Tong - সাধের টং,22.396287100000002,91.8246416,4.0,355.0,$
ব্লু লাউঞ্জ রেষ্টুরেন্ট,22.3907428,91.8106373,4.2,721.0,$$
Crust EXPRESS,22.3766755,91.8223528,4.1,23.0,
খলিল শাহ ঝাল বিতান,22.401417199999997,91.8189395,3.0,1.0,
CMH ক্যান্টিন,22.400992199999997,91.8080091,1.0,1.0,
Spiced,22.3969448,91.8251554,0.0,,
খাজা গরীবে নেওয়াজ বিরানি হাউজ,22.383801100000003,91.8093213,5.0,1.0,
Al Madina Hotel & Restaurant,22.38025,91.8257397,4.0,24.0,
Dulhan Multi Cuisine Resturant,22.3953012,91.82309609999999,4.0,15.0,
Online Business BD,22.3875229,91.8249549,0.0,,
satkania hotel and restaurant,22.381900100000003,91.811627,0.0,,
Al-Madina Hotel And Restaurant,22.379920300000002,91.8202453,4.2,25.0,
Maloncho,22.382847199999997,91.8279841,0.0,,
MD Resun*,22.3772831,91.8093067,0.0,,
Cinigura চিনিগুঁড়া রেস্ট্রুরেন্ট,22.3984418,91.8197477,0.0,,
Shaad Restaurant,22.3908527,91.8106603,0.0,,
Kazifarms Kitchen;Oxigen Branch,22.3958065,91.8242974,0.0,,
Salam N H Tower,22.3975125,91.820932,0.0,,
সুলতান সেতু,22.376140300000003,91.8223667,0.0,,
Arabian Kabab,22.3936673,91.8223485,3.0,3.0,
Top Food,22.4078535,91.8181965,3.0,1.0,
Restaurant and Water,22.386899600000003,91.8021785,2.6,5.0,
Rubel Restaurent,22.3714003,91.8061744,0.0,,
Bismillah Hotel & Restaurant,22.393347600000002,91.82166109999999,2.3,3.0,
Mokka Khaza Hotel & Restaurant,22.393261499999998,91.8215451,3.6,16.0,
Hotel Zaman Restaurant And Biryani House Chittagong,22.4082745,91.8180887,3.9,98.0,
Sumaiy restaurant,22.3904228,91.8119197,5.0,1.0,
Ajwa Restaurant,22.3947799,91.8231874,3.5,48.0,
Brothers Test Best Online Restaurant in Chittagong,22.4083915,91.8165319,5.0,2.0,
(KOBA) ISHAQ RESTAURANT,22.390000600000004,91.8070421,5.0,1.0,
Hotel Zaman Restaurant & Biryani House,22.3898845,91.81048840000001,3.6,70.0,
FOOD AVENUE ROOFTOP,22.3612426,91.84198520000001,4.1,76.0,
Grand Sultan Restaurant,22.369962899999997,91.8456297,4.1,24.0,
NAWAB'S DINE,22.3589323,91.8373832,4.0,258.0,$$
Govinda's Hotel & Restaurant,22.3388955,91.8376832,4.1,704.0,$
Hunger Killers,22.356671,91.8374234,4.2,576.0,$$
Cafe Rangam Restaurant & Party Hall,22.3353796,91.8375683,4.1,43.0,
Hurricane cafe,22.3558437,91.8373128,4.1,62.0,
Cafe Orion Restaurant,22.356903,91.8368148,4.0,106.0,
Hakka Dhaka,22.3569193,91.8401248,3.9,245.0,
Burgerita,22.3631473,91.8366761,4.3,1110.0,$$
পিওর এন্ড ফ্রেশ রেষ্টুরেন্ট,22.3474946,91.851724,3.0,2.0,
Sabuj Hotel and Restaurant,22.3581431,91.8381687,4.0,896.0,$
Grand Newaz Restaurant,22.3667455,91.8427483,3.8,71.0,
Kashbon Restaurant,22.3681951,91.84420379999999,3.8,642.0,$$
Delicious Food Food Restaurent,22.3566563,91.841213,0.0,,
Sri Govinda Restaurant,22.338507699999997,91.8368535,4.1,185.0,$
Fayzun Restaurant,22.357081100000002,91.8372575,3.9,18.0,
মায়ের স্বপ্ন,22.366445000000002,91.8427039,5.0,2.0,
Daba Restaurant,22.3560501,91.83743050000001,3.7,178.0,$$
Pora Koyla Kabab House & Restaurant,22.347911899999996,91.8515179,4.1,16.0,
Kutumbari Restaurant - Chawkbazar Branch,22.358110600000003,91.838176,3.8,258.0,
Annapurna Resraurant,22.3554195,91.8410292,0.0,,
ভাই ভাই ভাত ঘর,22.360516699999998,91.8519571,0.0,,
Chittagong Dine - চিটাগাং ডাইন,22.3517255,91.836541,4.0,33.0,
Chap Ghor - Katalgonj,22.3622877,91.8366493,4.0,1.0,
S.N Hotel & Restaurant,22.3665437,91.86318670000001,4.6,10.0,
Panthapath Restaurant,22.356266,91.841184,0.0,,
Chairman Restaurant,22.3368595,91.8368626,4.0,2.0,
HR Food Corner,22.3571896,91.8477533,0.0,,
Pubali hotel and restaurant,22.3376863,91.8368184,0.0,,
Aporajita Restaurant,22.3540672,91.841023,0.0,,
মক্কা মদিনা হোটেল এন্ড রেস্টুরেন্ট,22.3419808,91.8533719,2.5,4.0,
Tahamina homemade foods,22.3661598,91.839077,5.0,1.0,
Chawk Kitchen Restaurant,22.3573568,91.8379817,4.3,4.0,
